father	Bettina	Lennart Gustaf Nicholas
mother	Bettina	Sonja Anita Maria of house of Hauntz
daughter	Lennart Gustaf Nicholas	Bettina
daughter	Sonja Anita Maria of house of Hauntz	Bettina
sister	Bjorn	Bettina
sister	Catherina	Bettina
father	Bjorn	Lennart Gustaf Nicholas
mother	Bjorn	Sonja Anita Maria of house of Hauntz
son	Lennart Gustaf Nicholas	Bjorn
son	Sonja Anita Maria of house of Hauntz	Bjorn
brother	Bettina	Bjorn
brother	Catherina	Bjorn
father	Catherina	Lennart Gustaf Nicholas
mother	Catherina	Sonja Anita Maria of house of Hauntz
daughter	Lennart Gustaf Nicholas	Catherina
daughter	Sonja Anita Maria of house of Hauntz	Catherina
sister	Bettina	Catherina
sister	Bjorn	Catherina
husband	Kristine of house of Rivelsrud	Carl Gustaf Oscar
wife	Carl Gustaf Oscar	Kristine of house of Rivelsrud
husband	Christine of house of Wellhoefer	Michael
wife	Michael	Christine of house of Wellhoefer
husband	Monica	Johan of house of Bonde
wife	Johan of house of Bonde	Monica
husband	Birgitta	Friedrich of house of Straehl
wife	Friedrich of house of Straehl	Birgitta
father	Friedrich of house of Straehl #2	Friedrich of house of Straehl
mother	Friedrich of house of Straehl #2	Birgitta
uncle	Friedrich of house of Straehl #2	Jan
nephew	Jan	Friedrich of house of Straehl #2
aunt	Friedrich of house of Straehl #2	Marie Louise #4
nephew	Marie Louise #4	Friedrich of house of Straehl #2
aunt	Friedrich of house of Straehl #2	Cecilia
nephew	Cecilia	Friedrich of house of Straehl #2
son	Friedrich of house of Straehl	Friedrich of house of Straehl #2
son	Birgitta	Friedrich of house of Straehl #2
brother	Andreas of house of Straehl	Friedrich of house of Straehl #2
brother	Christina of house of Straehl	Friedrich of house of Straehl #2
brother	Desiree of house of Straehl	Friedrich of house of Straehl #2
brother	Stephan of house of Straehl	Friedrich of house of Straehl #2
father	Andreas of house of Straehl	Friedrich of house of Straehl
mother	Andreas of house of Straehl	Birgitta
uncle	Andreas of house of Straehl	Jan
nephew	Jan	Andreas of house of Straehl
aunt	Andreas of house of Straehl	Marie Louise #4
nephew	Marie Louise #4	Andreas of house of Straehl
aunt	Andreas of house of Straehl	Cecilia
nephew	Cecilia	Andreas of house of Straehl
son	Friedrich of house of Straehl	Andreas of house of Straehl
son	Birgitta	Andreas of house of Straehl
brother	Friedrich of house of Straehl #2	Andreas of house of Straehl
brother	Christina of house of Straehl	Andreas of house of Straehl
brother	Desiree of house of Straehl	Andreas of house of Straehl
brother	Stephan of house of Straehl	Andreas of house of Straehl
father	Christina of house of Straehl	Friedrich of house of Straehl
mother	Christina of house of Straehl	Birgitta
uncle	Christina of house of Straehl	Jan
niece	Jan	Christina of house of Straehl
aunt	Christina of house of Straehl	Marie Louise #4
niece	Marie Louise #4	Christina of house of Straehl
aunt	Christina of house of Straehl	Cecilia
niece	Cecilia	Christina of house of Straehl
daughter	Friedrich of house of Straehl	Christina of house of Straehl
daughter	Birgitta	Christina of house of Straehl
sister	Friedrich of house of Straehl #2	Christina of house of Straehl
sister	Andreas of house of Straehl	Christina of house of Straehl
sister	Desiree of house of Straehl	Christina of house of Straehl
sister	Stephan of house of Straehl	Christina of house of Straehl
father	Desiree of house of Straehl	Friedrich of house of Straehl
mother	Desiree of house of Straehl	Birgitta
uncle	Desiree of house of Straehl	Jan
niece	Jan	Desiree of house of Straehl
aunt	Desiree of house of Straehl	Marie Louise #4
niece	Marie Louise #4	Desiree of house of Straehl
aunt	Desiree of house of Straehl	Cecilia
niece	Cecilia	Desiree of house of Straehl
daughter	Friedrich of house of Straehl	Desiree of house of Straehl
daughter	Birgitta	Desiree of house of Straehl
sister	Friedrich of house of Straehl #2	Desiree of house of Straehl
sister	Andreas of house of Straehl	Desiree of house of Straehl
sister	Christina of house of Straehl	Desiree of house of Straehl
sister	Stephan of house of Straehl	Desiree of house of Straehl
father	Stephan of house of Straehl	Friedrich of house of Straehl
mother	Stephan of house of Straehl	Birgitta
uncle	Stephan of house of Straehl	Jan
nephew	Jan	Stephan of house of Straehl
aunt	Stephan of house of Straehl	Marie Louise #4
nephew	Marie Louise #4	Stephan of house of Straehl
aunt	Stephan of house of Straehl	Cecilia
nephew	Cecilia	Stephan of house of Straehl
son	Friedrich of house of Straehl	Stephan of house of Straehl
son	Birgitta	Stephan of house of Straehl
brother	Friedrich of house of Straehl #2	Stephan of house of Straehl
brother	Andreas of house of Straehl	Stephan of house of Straehl
brother	Christina of house of Straehl	Stephan of house of Straehl
brother	Desiree of house of Straehl	Stephan of house of Straehl
husband	Marie Louise #4	Rudolf of house of Kautz
wife	Rudolf of house of Kautz	Marie Louise #4
father	Heinrich of house of Kautz	Rudolf of house of Kautz
mother	Heinrich of house of Kautz	Marie Louise #4
uncle	Heinrich of house of Kautz	Jan
nephew	Jan	Heinrich of house of Kautz
aunt	Heinrich of house of Kautz	Birgitta
nephew	Birgitta	Heinrich of house of Kautz
aunt	Heinrich of house of Kautz	Cecilia
nephew	Cecilia	Heinrich of house of Kautz
son	Rudolf of house of Kautz	Heinrich of house of Kautz
son	Marie Louise #4	Heinrich of house of Kautz
brother	Karin of house of Kautz	Heinrich of house of Kautz
brother	Madeleine of house of Kautz	Heinrich of house of Kautz
father	Karin of house of Kautz	Rudolf of house of Kautz
mother	Karin of house of Kautz	Marie Louise #4
uncle	Karin of house of Kautz	Jan
niece	Jan	Karin of house of Kautz
aunt	Karin of house of Kautz	Birgitta
niece	Birgitta	Karin of house of Kautz
aunt	Karin of house of Kautz	Cecilia
niece	Cecilia	Karin of house of Kautz
daughter	Rudolf of house of Kautz	Karin of house of Kautz
daughter	Marie Louise #4	Karin of house of Kautz
sister	Heinrich of house of Kautz	Karin of house of Kautz
sister	Madeleine of house of Kautz	Karin of house of Kautz
father	Madeleine of house of Kautz	Rudolf of house of Kautz
mother	Madeleine of house of Kautz	Marie Louise #4
uncle	Madeleine of house of Kautz	Jan
niece	Jan	Madeleine of house of Kautz
aunt	Madeleine of house of Kautz	Birgitta
niece	Birgitta	Madeleine of house of Kautz
aunt	Madeleine of house of Kautz	Cecilia
niece	Cecilia	Madeleine of house of Kautz
daughter	Rudolf of house of Kautz	Madeleine of house of Kautz
daughter	Marie Louise #4	Madeleine of house of Kautz
sister	Heinrich of house of Kautz	Madeleine of house of Kautz
sister	Karin of house of Kautz	Madeleine of house of Kautz
husband	Gunilla of house of Stampe	Jan
wife	Jan	Gunilla of house of Stampe
husband	Anna of house of Skarne	Jan
wife	Jan	Anna of house of Skarne
father	Sophia #5	Jan
aunt	Sophia #5	Birgitta
niece	Birgitta	Sophia #5
aunt	Sophia #5	Marie Louise #4
niece	Marie Louise #4	Sophia #5
aunt	Sophia #5	Cecilia
niece	Cecilia	Sophia #5
mother	Sophia #5	Anna of house of Skarne
daughter	Jan	Sophia #5
daughter	Anna of house of Skarne	Sophia #5
husband	Annegret of house of Thomssen	Jan
wife	Jan	Annegret of house of Thomssen
father	Cecilia #2	Jan
aunt	Cecilia #2	Birgitta
niece	Birgitta	Cecilia #2
aunt	Cecilia #2	Marie Louise #4
niece	Marie Louise #4	Cecilia #2
aunt	Cecilia #2	Cecilia
niece	Cecilia	Cecilia #2
mother	Cecilia #2	Annegret of house of Thomssen
daughter	Jan	Cecilia #2
daughter	Annegret of house of Thomssen	Cecilia #2
husband	Maritta of house of Berg	Jan
wife	Jan	Maritta of house of Berg
father	Son #7	Jan
aunt	Son #7	Birgitta
nephew	Birgitta	Son #7
aunt	Son #7	Marie Louise #4
nephew	Marie Louise #4	Son #7
aunt	Son #7	Cecilia
nephew	Cecilia	Son #7
mother	Son #7	Maritta of house of Berg
son	Jan	Son #7
son	Maritta of house of Berg	Son #7
husband	Cecilia	Hans-Jorg of house of Baenkler
wife	Hans-Jorg of house of Baenkler	Cecilia
husband	Ebba of_Fulkila of house of Munck	Oscar #2
wife	Oscar #2	Ebba of_Fulkila of house of Munck
father	Maria Bernadotte	Oscar #2
uncle	Maria Bernadotte	Gustav_V
niece	Gustav_V	Maria Bernadotte
uncle	Maria Bernadotte	Charles of_Sweden
niece	Charles of_Sweden	Maria Bernadotte
uncle	Maria Bernadotte	Eugene
niece	Eugene	Maria Bernadotte
mother	Maria Bernadotte	Ebba of_Fulkila of house of Munck
daughter	Oscar #2	Maria Bernadotte
daughter	Ebba of_Fulkila of house of Munck	Maria Bernadotte
sister	Carl Bernadotte	Maria Bernadotte
sister	Sophia Bernadotte of_Wisborg	Maria Bernadotte
sister	Elsa Bernadotte of_Wisborg	Maria Bernadotte
sister	Folke Bernadotte	Maria Bernadotte
father	Carl Bernadotte	Oscar #2
uncle	Carl Bernadotte	Gustav_V
nephew	Gustav_V	Carl Bernadotte
uncle	Carl Bernadotte	Charles of_Sweden
nephew	Charles of_Sweden	Carl Bernadotte
uncle	Carl Bernadotte	Eugene
nephew	Eugene	Carl Bernadotte
mother	Carl Bernadotte	Ebba of_Fulkila of house of Munck
son	Oscar #2	Carl Bernadotte
son	Ebba of_Fulkila of house of Munck	Carl Bernadotte
brother	Maria Bernadotte	Carl Bernadotte
brother	Sophia Bernadotte of_Wisborg	Carl Bernadotte
brother	Elsa Bernadotte of_Wisborg	Carl Bernadotte
brother	Folke Bernadotte	Carl Bernadotte
father	Sophia Bernadotte of_Wisborg	Oscar #2
uncle	Sophia Bernadotte of_Wisborg	Gustav_V
niece	Gustav_V	Sophia Bernadotte of_Wisborg
uncle	Sophia Bernadotte of_Wisborg	Charles of_Sweden
niece	Charles of_Sweden	Sophia Bernadotte of_Wisborg
uncle	Sophia Bernadotte of_Wisborg	Eugene
niece	Eugene	Sophia Bernadotte of_Wisborg
mother	Sophia Bernadotte of_Wisborg	Ebba of_Fulkila of house of Munck
daughter	Oscar #2	Sophia Bernadotte of_Wisborg
daughter	Ebba of_Fulkila of house of Munck	Sophia Bernadotte of_Wisborg
sister	Maria Bernadotte	Sophia Bernadotte of_Wisborg
sister	Carl Bernadotte	Sophia Bernadotte of_Wisborg
sister	Elsa Bernadotte of_Wisborg	Sophia Bernadotte of_Wisborg
sister	Folke Bernadotte	Sophia Bernadotte of_Wisborg
father	Elsa Bernadotte of_Wisborg	Oscar #2
uncle	Elsa Bernadotte of_Wisborg	Gustav_V
niece	Gustav_V	Elsa Bernadotte of_Wisborg
uncle	Elsa Bernadotte of_Wisborg	Charles of_Sweden
niece	Charles of_Sweden	Elsa Bernadotte of_Wisborg
uncle	Elsa Bernadotte of_Wisborg	Eugene
niece	Eugene	Elsa Bernadotte of_Wisborg
mother	Elsa Bernadotte of_Wisborg	Ebba of_Fulkila of house of Munck
daughter	Oscar #2	Elsa Bernadotte of_Wisborg
daughter	Ebba of_Fulkila of house of Munck	Elsa Bernadotte of_Wisborg
sister	Maria Bernadotte	Elsa Bernadotte of_Wisborg
sister	Carl Bernadotte	Elsa Bernadotte of_Wisborg
sister	Sophia Bernadotte of_Wisborg	Elsa Bernadotte of_Wisborg
sister	Folke Bernadotte	Elsa Bernadotte of_Wisborg
father	Folke Bernadotte	Oscar #2
uncle	Folke Bernadotte	Gustav_V
nephew	Gustav_V	Folke Bernadotte
uncle	Folke Bernadotte	Charles of_Sweden
nephew	Charles of_Sweden	Folke Bernadotte
uncle	Folke Bernadotte	Eugene
nephew	Eugene	Folke Bernadotte
mother	Folke Bernadotte	Ebba of_Fulkila of house of Munck
son	Oscar #2	Folke Bernadotte
son	Ebba of_Fulkila of house of Munck	Folke Bernadotte
brother	Maria Bernadotte	Folke Bernadotte
brother	Carl Bernadotte	Folke Bernadotte
brother	Sophia Bernadotte of_Wisborg	Folke Bernadotte
brother	Elsa Bernadotte of_Wisborg	Folke Bernadotte
father	Ebba of_Fulkila of house of Munck	Charles of_Fulkila of house of Munck
daughter	Charles of_Fulkila of house of Munck	Ebba of_Fulkila of house of Munck
husband	Marianne of_Leufsta of house of de_Geer	Carl Bernadotte
wife	Carl Bernadotte	Marianne of_Leufsta of house of de_Geer
father	Dagmar #2	Carl Bernadotte
uncle	Dagmar #2	Folke Bernadotte
niece	Folke Bernadotte	Dagmar #2
aunt	Dagmar #2	Maria Bernadotte
niece	Maria Bernadotte	Dagmar #2
aunt	Dagmar #2	Sophia Bernadotte of_Wisborg
niece	Sophia Bernadotte of_Wisborg	Dagmar #2
aunt	Dagmar #2	Elsa Bernadotte of_Wisborg
niece	Elsa Bernadotte of_Wisborg	Dagmar #2
mother	Dagmar #2	Marianne of_Leufsta of house of de_Geer
daughter	Carl Bernadotte	Dagmar #2
daughter	Marianne of_Leufsta of house of de_Geer	Dagmar #2
sister	Oscar #3	Dagmar #2
sister	Catharina	Dagmar #2
father	Oscar #3	Carl Bernadotte
uncle	Oscar #3	Folke Bernadotte
nephew	Folke Bernadotte	Oscar #3
aunt	Oscar #3	Maria Bernadotte
nephew	Maria Bernadotte	Oscar #3
aunt	Oscar #3	Sophia Bernadotte of_Wisborg
nephew	Sophia Bernadotte of_Wisborg	Oscar #3
aunt	Oscar #3	Elsa Bernadotte of_Wisborg
nephew	Elsa Bernadotte of_Wisborg	Oscar #3
mother	Oscar #3	Marianne of_Leufsta of house of de_Geer
son	Carl Bernadotte	Oscar #3
son	Marianne of_Leufsta of house of de_Geer	Oscar #3
brother	Dagmar #2	Oscar #3
brother	Catharina	Oscar #3
father	Catharina	Carl Bernadotte
uncle	Catharina	Folke Bernadotte
niece	Folke Bernadotte	Catharina
aunt	Catharina	Maria Bernadotte
niece	Maria Bernadotte	Catharina
aunt	Catharina	Sophia Bernadotte of_Wisborg
niece	Sophia Bernadotte of_Wisborg	Catharina
aunt	Catharina	Elsa Bernadotte of_Wisborg
niece	Elsa Bernadotte of_Wisborg	Catharina
mother	Catharina	Marianne of_Leufsta of house of de_Geer
daughter	Carl Bernadotte	Catharina
daughter	Marianne of_Leufsta of house of de_Geer	Catharina
sister	Dagmar #2	Catharina
sister	Oscar #3	Catharina
husband	Dagmar #2	Nils Magnus of house of von_Arbin
wife	Nils Magnus of house of von_Arbin	Dagmar #2
father	Marianne of house of von_Arbin	Nils Magnus of house of von_Arbin
mother	Marianne of house of von_Arbin	Dagmar #2
uncle	Marianne of house of von_Arbin	Oscar #3
niece	Oscar #3	Marianne of house of von_Arbin
aunt	Marianne of house of von_Arbin	Catharina
niece	Catharina	Marianne of house of von_Arbin
daughter	Nils Magnus of house of von_Arbin	Marianne of house of von_Arbin
daughter	Dagmar #2	Marianne of house of von_Arbin
sister	Louise of house of von_Arbin	Marianne of house of von_Arbin
sister	Catherine of house of von_Arbin	Marianne of house of von_Arbin
sister	Jeanette of house of von_Arbin	Marianne of house of von_Arbin
sister	Madeleine of house of von_Arbin	Marianne of house of von_Arbin
father	Louise of house of von_Arbin	Nils Magnus of house of von_Arbin
mother	Louise of house of von_Arbin	Dagmar #2
uncle	Louise of house of von_Arbin	Oscar #3
niece	Oscar #3	Louise of house of von_Arbin
aunt	Louise of house of von_Arbin	Catharina
niece	Catharina	Louise of house of von_Arbin
daughter	Nils Magnus of house of von_Arbin	Louise of house of von_Arbin
daughter	Dagmar #2	Louise of house of von_Arbin
sister	Marianne of house of von_Arbin	Louise of house of von_Arbin
sister	Catherine of house of von_Arbin	Louise of house of von_Arbin
sister	Jeanette of house of von_Arbin	Louise of house of von_Arbin
sister	Madeleine of house of von_Arbin	Louise of house of von_Arbin
father	Catherine of house of von_Arbin	Nils Magnus of house of von_Arbin
mother	Catherine of house of von_Arbin	Dagmar #2
uncle	Catherine of house of von_Arbin	Oscar #3
niece	Oscar #3	Catherine of house of von_Arbin
aunt	Catherine of house of von_Arbin	Catharina
niece	Catharina	Catherine of house of von_Arbin
daughter	Nils Magnus of house of von_Arbin	Catherine of house of von_Arbin
daughter	Dagmar #2	Catherine of house of von_Arbin
sister	Marianne of house of von_Arbin	Catherine of house of von_Arbin
sister	Louise of house of von_Arbin	Catherine of house of von_Arbin
sister	Jeanette of house of von_Arbin	Catherine of house of von_Arbin
sister	Madeleine of house of von_Arbin	Catherine of house of von_Arbin
father	Jeanette of house of von_Arbin	Nils Magnus of house of von_Arbin
mother	Jeanette of house of von_Arbin	Dagmar #2
uncle	Jeanette of house of von_Arbin	Oscar #3
niece	Oscar #3	Jeanette of house of von_Arbin
aunt	Jeanette of house of von_Arbin	Catharina
niece	Catharina	Jeanette of house of von_Arbin
daughter	Nils Magnus of house of von_Arbin	Jeanette of house of von_Arbin
daughter	Dagmar #2	Jeanette of house of von_Arbin
sister	Marianne of house of von_Arbin	Jeanette of house of von_Arbin
sister	Louise of house of von_Arbin	Jeanette of house of von_Arbin
sister	Catherine of house of von_Arbin	Jeanette of house of von_Arbin
sister	Madeleine of house of von_Arbin	Jeanette of house of von_Arbin
father	Madeleine of house of von_Arbin	Nils Magnus of house of von_Arbin
mother	Madeleine of house of von_Arbin	Dagmar #2
uncle	Madeleine of house of von_Arbin	Oscar #3
niece	Oscar #3	Madeleine of house of von_Arbin
aunt	Madeleine of house of von_Arbin	Catharina
niece	Catharina	Madeleine of house of von_Arbin
daughter	Nils Magnus of house of von_Arbin	Madeleine of house of von_Arbin
daughter	Dagmar #2	Madeleine of house of von_Arbin
sister	Marianne of house of von_Arbin	Madeleine of house of von_Arbin
sister	Louise of house of von_Arbin	Madeleine of house of von_Arbin
sister	Catherine of house of von_Arbin	Madeleine of house of von_Arbin
sister	Jeanette of house of von_Arbin	Madeleine of house of von_Arbin
husband	Marianne of house of von_Arbin	Miles of house of Flach
wife	Miles of house of Flach	Marianne of house of von_Arbin
father	Camilla of house of Flach	Miles of house of Flach
mother	Camilla of house of Flach	Marianne of house of von_Arbin
aunt	Camilla of house of Flach	Louise of house of von_Arbin
niece	Louise of house of von_Arbin	Camilla of house of Flach
aunt	Camilla of house of Flach	Catherine of house of von_Arbin
niece	Catherine of house of von_Arbin	Camilla of house of Flach
aunt	Camilla of house of Flach	Jeanette of house of von_Arbin
niece	Jeanette of house of von_Arbin	Camilla of house of Flach
aunt	Camilla of house of Flach	Madeleine of house of von_Arbin
niece	Madeleine of house of von_Arbin	Camilla of house of Flach
daughter	Miles of house of Flach	Camilla of house of Flach
daughter	Marianne of house of von_Arbin	Camilla of house of Flach
husband	Louise of house of von_Arbin	Dick of house of Bergstrom
wife	Dick of house of Bergstrom	Louise of house of von_Arbin
father	Therese of house of Bergstrom	Dick of house of Bergstrom
mother	Therese of house of Bergstrom	Louise of house of von_Arbin
aunt	Therese of house of Bergstrom	Marianne of house of von_Arbin
niece	Marianne of house of von_Arbin	Therese of house of Bergstrom
aunt	Therese of house of Bergstrom	Catherine of house of von_Arbin
niece	Catherine of house of von_Arbin	Therese of house of Bergstrom
aunt	Therese of house of Bergstrom	Jeanette of house of von_Arbin
niece	Jeanette of house of von_Arbin	Therese of house of Bergstrom
aunt	Therese of house of Bergstrom	Madeleine of house of von_Arbin
niece	Madeleine of house of von_Arbin	Therese of house of Bergstrom
daughter	Dick of house of Bergstrom	Therese of house of Bergstrom
daughter	Louise of house of von_Arbin	Therese of house of Bergstrom
sister	Michael of house of Bergstrom	Therese of house of Bergstrom
father	Michael of house of Bergstrom	Dick of house of Bergstrom
mother	Michael of house of Bergstrom	Louise of house of von_Arbin
aunt	Michael of house of Bergstrom	Marianne of house of von_Arbin
nephew	Marianne of house of von_Arbin	Michael of house of Bergstrom
aunt	Michael of house of Bergstrom	Catherine of house of von_Arbin
nephew	Catherine of house of von_Arbin	Michael of house of Bergstrom
aunt	Michael of house of Bergstrom	Jeanette of house of von_Arbin
nephew	Jeanette of house of von_Arbin	Michael of house of Bergstrom
aunt	Michael of house of Bergstrom	Madeleine of house of von_Arbin
nephew	Madeleine of house of von_Arbin	Michael of house of Bergstrom
son	Dick of house of Bergstrom	Michael of house of Bergstrom
son	Louise of house of von_Arbin	Michael of house of Bergstrom
brother	Therese of house of Bergstrom	Michael of house of Bergstrom
husband	Catherine of house of von_Arbin	Johan of house of Ryding
wife	Johan of house of Ryding	Catherine of house of von_Arbin
father	Gustaf of house of Ryding	Johan of house of Ryding
mother	Gustaf of house of Ryding	Catherine of house of von_Arbin
aunt	Gustaf of house of Ryding	Marianne of house of von_Arbin
nephew	Marianne of house of von_Arbin	Gustaf of house of Ryding
aunt	Gustaf of house of Ryding	Louise of house of von_Arbin
nephew	Louise of house of von_Arbin	Gustaf of house of Ryding
aunt	Gustaf of house of Ryding	Jeanette of house of von_Arbin
nephew	Jeanette of house of von_Arbin	Gustaf of house of Ryding
aunt	Gustaf of house of Ryding	Madeleine of house of von_Arbin
nephew	Madeleine of house of von_Arbin	Gustaf of house of Ryding
son	Johan of house of Ryding	Gustaf of house of Ryding
son	Catherine of house of von_Arbin	Gustaf of house of Ryding
brother	Charlotte of house of Ryding	Gustaf of house of Ryding
father	Charlotte of house of Ryding	Johan of house of Ryding
mother	Charlotte of house of Ryding	Catherine of house of von_Arbin
aunt	Charlotte of house of Ryding	Marianne of house of von_Arbin
niece	Marianne of house of von_Arbin	Charlotte of house of Ryding
aunt	Charlotte of house of Ryding	Louise of house of von_Arbin
niece	Louise of house of von_Arbin	Charlotte of house of Ryding
aunt	Charlotte of house of Ryding	Jeanette of house of von_Arbin
niece	Jeanette of house of von_Arbin	Charlotte of house of Ryding
aunt	Charlotte of house of Ryding	Madeleine of house of von_Arbin
niece	Madeleine of house of von_Arbin	Charlotte of house of Ryding
daughter	Johan of house of Ryding	Charlotte of house of Ryding
daughter	Catherine of house of von_Arbin	Charlotte of house of Ryding
sister	Gustaf of house of Ryding	Charlotte of house of Ryding
husband	Jeanette of house of von_Arbin	Esben of house of Coljach
wife	Esben of house of Coljach	Jeanette of house of von_Arbin
husband	Ebba of house of Gyllenkrok	Oscar #3
wife	Oscar #3	Ebba of house of Gyllenkrok
father	Ebba	Oscar #3
aunt	Ebba	Dagmar #2
niece	Dagmar #2	Ebba
aunt	Ebba	Catharina
niece	Catharina	Ebba
mother	Ebba	Ebba of house of Gyllenkrok
daughter	Oscar #3	Ebba
daughter	Ebba of house of Gyllenkrok	Ebba
husband	Ebba	Pontus of house of Reutersward
wife	Pontus of house of Reutersward	Ebba
father	Gustaf of house of Reutersward	Pontus of house of Reutersward
mother	Gustaf of house of Reutersward	Ebba
son	Pontus of house of Reutersward	Gustaf of house of Reutersward
son	Ebba	Gustaf of house of Reutersward
brother	Anna of house of Reutersward	Gustaf of house of Reutersward
father	Anna of house of Reutersward	Pontus of house of Reutersward
mother	Anna of house of Reutersward	Ebba
daughter	Pontus of house of Reutersward	Anna of house of Reutersward
daughter	Ebba	Anna of house of Reutersward
sister	Gustaf of house of Reutersward	Anna of house of Reutersward
husband	Gertrude of house of Ollen	Oscar #3
wife	Oscar #3	Gertrude of house of Ollen
father	Christina #2	Oscar #3
aunt	Christina #2	Dagmar #2
niece	Dagmar #2	Christina #2
aunt	Christina #2	Catharina
niece	Catharina	Christina #2
mother	Christina #2	Gertrude of house of Ollen
daughter	Oscar #3	Christina #2
daughter	Gertrude of house of Ollen	Christina #2
sister	Birgitta #2	Christina #2
sister	Carl	Christina #2
father	Birgitta #2	Oscar #3
aunt	Birgitta #2	Dagmar #2
niece	Dagmar #2	Birgitta #2
aunt	Birgitta #2	Catharina
niece	Catharina	Birgitta #2
mother	Birgitta #2	Gertrude of house of Ollen
daughter	Oscar #3	Birgitta #2
daughter	Gertrude of house of Ollen	Birgitta #2
sister	Christina #2	Birgitta #2
sister	Carl	Birgitta #2
father	Carl	Oscar #3
aunt	Carl	Dagmar #2
nephew	Dagmar #2	Carl
aunt	Carl	Catharina
nephew	Catharina	Carl
mother	Carl	Gertrude of house of Ollen
son	Oscar #3	Carl
son	Gertrude of house of Ollen	Carl
brother	Christina #2	Carl
brother	Birgitta #2	Carl
husband	Christina #2	Peter of house of Langenskiold
wife	Peter of house of Langenskiold	Christina #2
husband	Catharina	Tore of house of Nilert
wife	Tore of house of Nilert	Catharina
father	Jan of house of Nilert	Tore of house of Nilert
mother	Jan of house of Nilert	Catharina
uncle	Jan of house of Nilert	Oscar #3
nephew	Oscar #3	Jan of house of Nilert
aunt	Jan of house of Nilert	Dagmar #2
nephew	Dagmar #2	Jan of house of Nilert
son	Tore of house of Nilert	Jan of house of Nilert
son	Catharina	Jan of house of Nilert
brother	Charlotte of house of Nilert	Jan of house of Nilert
brother	Anne Marie of house of Nilert	Jan of house of Nilert
father	Charlotte of house of Nilert	Tore of house of Nilert
mother	Charlotte of house of Nilert	Catharina
uncle	Charlotte of house of Nilert	Oscar #3
niece	Oscar #3	Charlotte of house of Nilert
aunt	Charlotte of house of Nilert	Dagmar #2
niece	Dagmar #2	Charlotte of house of Nilert
daughter	Tore of house of Nilert	Charlotte of house of Nilert
daughter	Catharina	Charlotte of house of Nilert
sister	Jan of house of Nilert	Charlotte of house of Nilert
sister	Anne Marie of house of Nilert	Charlotte of house of Nilert
father	Anne Marie of house of Nilert	Tore of house of Nilert
mother	Anne Marie of house of Nilert	Catharina
uncle	Anne Marie of house of Nilert	Oscar #3
niece	Oscar #3	Anne Marie of house of Nilert
aunt	Anne Marie of house of Nilert	Dagmar #2
niece	Dagmar #2	Anne Marie of house of Nilert
daughter	Tore of house of Nilert	Anne Marie of house of Nilert
daughter	Catharina	Anne Marie of house of Nilert
sister	Jan of house of Nilert	Anne Marie of house of Nilert
sister	Charlotte of house of Nilert	Anne Marie of house of Nilert
husband	Gerty of house of Borjesson	Carl Bernadotte
wife	Carl Bernadotte	Gerty of house of Borjesson
father	Claes	Carl Bernadotte
uncle	Claes	Folke Bernadotte
nephew	Folke Bernadotte	Claes
aunt	Claes	Maria Bernadotte
nephew	Maria Bernadotte	Claes
aunt	Claes	Sophia Bernadotte of_Wisborg
nephew	Sophia Bernadotte of_Wisborg	Claes
aunt	Claes	Elsa Bernadotte of_Wisborg
nephew	Elsa Bernadotte of_Wisborg	Claes
mother	Claes	Gerty of house of Borjesson
son	Carl Bernadotte	Claes
son	Gerty of house of Borjesson	Claes
husband	Birgitta of house of Magnusson	Claes
wife	Claes	Birgitta of house of Magnusson
father	Carl Johann	Claes
mother	Carl Johann	Birgitta of house of Magnusson
son	Claes	Carl Johann
son	Birgitta of house of Magnusson	Carl Johann
brother	Louise #10	Carl Johann
father	Louise #10	Claes
mother	Louise #10	Birgitta of house of Magnusson
daughter	Claes	Louise #10
daughter	Birgitta of house of Magnusson	Louise #10
sister	Carl Johann	Louise #10
husband	Sophia Bernadotte of_Wisborg	Carl Marten of house of Fleetwood
wife	Carl Marten of house of Fleetwood	Sophia Bernadotte of_Wisborg
husband	Elsa Bernadotte of_Wisborg	Hugo of house of Cedergren
wife	Hugo of house of Cedergren	Elsa Bernadotte of_Wisborg
husband	Estelle of house of Manville	Folke Bernadotte
wife	Folke Bernadotte	Estelle of house of Manville
father	Gustaf	Folke Bernadotte
uncle	Gustaf	Carl Bernadotte
nephew	Carl Bernadotte	Gustaf
aunt	Gustaf	Maria Bernadotte
nephew	Maria Bernadotte	Gustaf
aunt	Gustaf	Sophia Bernadotte of_Wisborg
nephew	Sophia Bernadotte of_Wisborg	Gustaf
aunt	Gustaf	Elsa Bernadotte of_Wisborg
nephew	Elsa Bernadotte of_Wisborg	Gustaf
mother	Gustaf	Estelle of house of Manville
son	Folke Bernadotte	Gustaf
son	Estelle of house of Manville	Gustaf
brother	Folke	Gustaf
brother	Fredrik Oscar	Gustaf
brother	Bertil	Gustaf
father	Folke	Folke Bernadotte
uncle	Folke	Carl Bernadotte
nephew	Carl Bernadotte	Folke
aunt	Folke	Maria Bernadotte
nephew	Maria Bernadotte	Folke
aunt	Folke	Sophia Bernadotte of_Wisborg
nephew	Sophia Bernadotte of_Wisborg	Folke
aunt	Folke	Elsa Bernadotte of_Wisborg
nephew	Elsa Bernadotte of_Wisborg	Folke
mother	Folke	Estelle of house of Manville
son	Folke Bernadotte	Folke
